id,address_state,application_type,emp_length,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,annual_income (Label),dti,installment,int_rate,loan_amount,total_acc,total_payment,new_loan_status
540131,MA,INDIVIDUAL,5 years,C,OWN,7/10/2021,4/16/2021,11/10/2021,Charged Off,12/10/2021,697349,other,C1, 60 months,Not Verified,45996,<50K,0.1672,137.23,0.1323,6000,11,411,Default
678843,NY,INDIVIDUAL,< 1 year,A,RENT,2/11/2021,8/11/2021,5/11/2021,Charged Off,6/11/2021,867236,Debt consolidation,A1, 36 months,Source Verified,32000,<50K,0.1399,120.64,0.0542,4000,25,412,Default
774758,NC,INDIVIDUAL,< 1 year,C,OWN,6/11/2021,3/12/2021,10/11/2021,Charged Off,11/11/2021,976954,small business,C1, 36 months,Not Verified,36000,<50K,0.225,79.17,0.1299,2350,13,412,Default
605282,CO,INDIVIDUAL,1 year,C,OWN,11/10/2021,5/16/2021,1/11/2021,Charged Off,2/11/2021,776502,other,C2, 60 months,Not Verified,26000,<50K,0.1865,208.63,0.1261,9250,14,417,Default
716069,CA,INDIVIDUAL,6 years,B,RENT,4/11/2021,12/11/2021,7/11/2021,Charged Off,8/11/2021,909836,vacation,B5, 36 months,Source Verified,43000,<50K,0.0181,98.38,0.1111,3000,4,420,Default
644361,CA,INDIVIDUAL,5 years,E,RENT,1/11/2021,5/16/2021,2/11/2021,Charged Off,3/11/2021,824552,Debt consolidation,E1, 60 months,Verified,52800,50K–99K,0.1145,437.25,0.1595,18000,14,435,Default
310969,FL,INDIVIDUAL,3 years,C,RENT,3/8/2021,5/16/2021,8/8/2021,Charged Off,9/8/2021,310957,credit card,C4, 36 months,Not Verified,18000,<50K,0.174,109.56,0.1197,3300,16,438,Default
512297,WV,INDIVIDUAL,6 years,A,MORTGAGE,5/10/2021,5/16/2021,5/11/2021,Charged Off,6/11/2021,661870,other,A2, 36 months,Not Verified,38304,<50K,0.1798,36.93,0.0676,1200,19,443,Default
376845,MD,INDIVIDUAL,< 1 year,C,RENT,2/9/2021,5/14/2021,5/9/2021,Charged Off,6/9/2021,400439,Debt consolidation,C4, 36 months,Verified,60000,50K–99K,0.1786,135.7,0.1347,4000,16,444,Default
649179,IL,INDIVIDUAL,5 years,C,RENT,1/11/2021,9/11/2021,4/11/2021,Charged Off,5/11/2021,830497,small business,C1, 60 months,Not Verified,20000,<50K,0.1296,90.36,0.1268,4000,15,444,Default
425200,FL,INDIVIDUAL,2 years,D,RENT,7/9/2021,4/10/2021,12/9/2021,Charged Off,1/9/2022,501417,credit card,D3, 36 months,Not Verified,18000,<50K,0.0693,86.35,0.1474,2500,6,447,Default
655115,OH,INDIVIDUAL,2 years,C,RENT,1/11/2021,9/11/2021,5/11/2021,Charged Off,6/11/2021,837884,Debt consolidation,C3, 60 months,Source Verified,35004,<50K,0.0535,91.9,0.1343,4000,15,449,Default
755206,CA,INDIVIDUAL,10+ years,D,RENT,5/11/2021,5/16/2021,11/12/2021,Charged Off,12/12/2021,955000,other,D2, 60 months,Verified,33000,<50K,0.2098,24.32,0.1599,1000,20,450,Default
493285,CA,INDIVIDUAL,3 years,C,MORTGAGE,3/10/2021,1/11/2021,8/10/2021,Charged Off,9/10/2021,631010,Debt consolidation,C5, 36 months,Not Verified,50400,50K–99K,0.1779,68.57,0.1422,2000,24,452,Default
669200,CA,INDIVIDUAL,3 years,C,RENT,2/11/2021,9/11/2021,4/11/2021,Charged Off,5/11/2021,855651,credit card,C5, 60 months,Source Verified,72000,50K–99K,0.1882,116.79,0.1417,5000,24,453,Default
793962,GA,INDIVIDUAL,< 1 year,C,RENT,6/11/2021,5/12/2021,12/11/2021,Charged Off,1/11/2022,998523,moving,C5, 36 months,Source Verified,17000,<50K,0.0247,52.17,0.1523,1500,22,454,Default
746762,AZ,INDIVIDUAL,2 years,C,MORTGAGE,5/11/2021,5/16/2021,7/11/2021,Charged Off,8/11/2021,944005,other,C2, 60 months,Not Verified,60000,50K–99K,0.0858,229.48,0.1349,9975,21,457,Default
710269,AL,INDIVIDUAL,10+ years,C,RENT,4/11/2021,12/11/2021,7/11/2021,Charged Off,8/11/2021,903003,wedding,C4, 36 months,Source Verified,65000,50K–99K,0.0905,109.06,0.138,3200,10,461,Default
830053,IL,INDIVIDUAL,10+ years,B,RENT,7/11/2021,2/12/2021,9/11/2021,Charged Off,10/11/2021,1039193,Debt consolidation,B5, 36 months,Not Verified,63000,50K–99K,0.2008,199.26,0.1199,6000,25,463,Default
449831,MN,INDIVIDUAL,1 year,B,RENT,10/9/2021,5/10/2021,12/9/2021,Charged Off,1/9/2022,552794,Debt consolidation,B3, 36 months,Not Verified,30000,<50K,0.2068,132.54,0.1183,4000,14,465,Default
566133,NY,INDIVIDUAL,2 years,A,RENT,8/10/2021,5/16/2021,3/11/2021,Charged Off,4/11/2021,728281,major purchase,A5, 36 months,Verified,51873,50K–99K,0.1862,78.21,0.0788,2500,13,468,Default
823357,NV,INDIVIDUAL,3 years,D,MORTGAGE,7/11/2021,5/16/2021,2/12/2021,Charged Off,3/12/2021,1031920,Debt consolidation,D1, 36 months,Verified,27600,<50K,0.2061,78.69,0.1562,2250,18,470,Default
966615,CA,INDIVIDUAL,2 years,B,RENT,9/11/2021,5/16/2021,5/12/2021,Charged Off,6/12/2021,1187292,Debt consolidation,B1, 36 months,Not Verified,105000,100K–149K,0.1963,67.68,0.0991,2100,25,472,Default
425464,AZ,INDIVIDUAL,< 1 year,A,MORTGAGE,7/9/2021,5/16/2021,3/10/2021,Charged Off,4/10/2021,501806,house,A5, 36 months,Not Verified,30000,<50K,0.1252,152.45,0.0963,4750,15,472,Default
456582,NM,INDIVIDUAL,3 years,C,MORTGAGE,12/9/2021,1/11/2021,8/10/2021,Charged Off,9/10/2021,567139,Debt consolidation,C4, 36 months,Not Verified,54000,50K–99K,0.207,51.21,0.1392,1500,16,475,Default
542007,NJ,INDIVIDUAL,< 1 year,B,RENT,7/10/2021,3/11/2021,10/10/2021,Charged Off,11/10/2021,699508,Debt consolidation,B4, 36 months,Not Verified,12000,<50K,0.144,131.89,0.1149,4000,6,477,Default
702096,MA,INDIVIDUAL,5 years,A,RENT,3/11/2021,4/16/2021,6/11/2021,Charged Off,7/11/2021,893929,Debt consolidation,A2, 36 months,Source Verified,39000,<50K,0.1828,242.62,0.0579,8000,18,482,Default
887402,AL,INDIVIDUAL,6 years,C,MORTGAGE,9/11/2021,5/16/2021,12/11/2021,Charged Off,1/11/2022,1103555,Debt consolidation,C3, 36 months,Verified,58000,50K–99K,0.2352,241.46,0.1465,7000,57,482,Default
462464,PA,INDIVIDUAL,7 years,C,RENT,11/9/2021,5/16/2021,1/10/2021,Charged Off,2/10/2021,578541,credit card,C5, 36 months,Not Verified,52000,50K–99K,0.2091,483.72,0.1426,14100,38,483,Default
527104,TX,INDIVIDUAL,3 years,D,RENT,6/10/2021,5/16/2021,2/11/2021,Charged Off,3/11/2021,681822,other,D5, 60 months,Not Verified,20800,<50K,0.1044,58.78,0.1632,2400,5,484,Default
461127,HI,INDIVIDUAL,1 year,C,OWN,11/9/2021,7/10/2021,1/10/2021,Charged Off,2/10/2021,576099,Debt consolidation,C1, 36 months,Not Verified,29000,<50K,0.2326,210.21,0.1287,6250,28,485,Default
622844,NY,INDIVIDUAL,10+ years,F,OWN,12/10/2021,4/16/2021,12/11/2021,Charged Off,1/11/2022,798237,Debt consolidation,F3, 60 months,Not Verified,51000,50K–99K,0.2332,35.97,0.1854,1400,66,488,Default
363389,AZ,INDIVIDUAL,4 years,B,RENT,11/8/2021,5/16/2021,3/9/2021,Charged Off,4/9/2021,368042,small business,B5, 36 months,Not Verified,76000,50K–99K,0.2297,121.95,0.1146,3700,25,488,Default
520689,OH,INDIVIDUAL,10+ years,A,RENT,5/10/2021,5/16/2021,8/10/2021,Charged Off,9/10/2021,673211,Debt consolidation,A3, 36 months,Verified,36996,<50K,0.2086,247.53,0.0714,8000,24,494,Default
592535,MA,INDIVIDUAL,10+ years,C,RENT,10/10/2021,12/11/2021,8/11/2021,Charged Off,9/11/2021,760997,car,C1, 36 months,Source Verified,29040,<50K,0.0308,60.85,0.1323,1800,24,495,Default
561192,PA,INDIVIDUAL,10+ years,A,MORTGAGE,8/10/2021,5/16/2021,1/11/2021,Charged Off,2/11/2021,722238,Debt consolidation,A1, 36 months,Not Verified,36000,<50K,0.1407,99.45,0.0639,3250,29,497,Default
804073,MN,INDIVIDUAL,6 years,G,OWN,7/11/2021,4/12/2021,11/11/2021,Charged Off,12/11/2021,1009899,other,G1, 60 months,Source Verified,17652,<50K,0,83.05,0.2211,3000,5,498,Default
486202,PA,INDIVIDUAL,5 years,C,OWN,2/10/2021,5/16/2021,10/10/2021,Charged Off,11/10/2021,619578,other,C4, 36 months,Not Verified,60000,50K–99K,0.0308,40.93,0.1385,1200,8,502,Default
976592,VA,INDIVIDUAL,10+ years,D,MORTGAGE,10/11/2021,8/12/2021,3/12/2021,Charged Off,4/12/2021,1199353,medical,D4, 36 months,Source Verified,31200,<50K,0.0631,86.27,0.1758,2400,7,504,Default
618014,GA,INDIVIDUAL,3 years,B,RENT,11/10/2021,3/12/2021,10/11/2021,Charged Off,11/11/2021,792277,Debt consolidation,B5, 36 months,Verified,15000,<50K,0.248,38.93,0.1036,1200,11,505,Default
382322,PA,INDIVIDUAL,< 1 year,C,RENT,3/9/2021,5/16/2021,6/9/2021,Charged Off,7/9/2021,411638,major purchase,C5, 36 months,Verified,50004,50K–99K,0.2407,170.38,0.1379,5000,16,511,Default
818370,CA,INDIVIDUAL,3 years,D,RENT,8/11/2021,3/12/2021,10/11/2021,Charged Off,11/11/2021,1026296,major purchase,D4, 36 months,Verified,13200,<50K,0.09,159.31,0.1689,4475,3,511,Default
626989,CA,INDIVIDUAL,10+ years,D,RENT,12/10/2021,1/12/2021,9/11/2021,Charged Off,10/11/2021,803414,other,D3, 60 months,Source Verified,45000,<50K,0.1411,49.78,0.1483,2100,19,515,Default
780273,VA,INDIVIDUAL,7 years,C,MORTGAGE,6/11/2021,5/16/2021,8/11/2021,Charged Off,9/11/2021,983049,Debt consolidation,C1, 60 months,Verified,34000,<50K,0.2156,517.52,0.1299,22750,37,516,Default
835523,VA,INDIVIDUAL,7 years,C,RENT,8/11/2021,4/16/2021,1/12/2021,Charged Off,2/12/2021,1045471,car,C4, 36 months,Source Verified,31400,<50K,0.1896,103.69,0.1479,3000,16,517,Default
745916,TX,INDIVIDUAL,5 years,D,RENT,5/11/2021,11/11/2021,6/11/2021,Charged Off,7/11/2021,944552,major purchase,D4, 60 months,Verified,21600,<50K,0.1861,185.96,0.1689,7500,4,518,Default
140561,CA,INDIVIDUAL,2 years,C,RENT,10/7/2021,1/9/2021,5/8/2021,Charged Off,6/8/2021,140555,moving,C2, 36 months,Not Verified,60000,50K–99K,0.0814,72.42,0.1059,2225,9,520,Default
739289,VA,INDIVIDUAL,5 years,C,MORTGAGE,5/11/2021,5/16/2021,7/11/2021,Charged Off,8/11/2021,936856,Debt consolidation,C3, 60 months,Source Verified,64000,50K–99K,0.1268,261.71,0.1399,11250,24,522,Default
476500,CA,INDIVIDUAL,2 years,D,RENT,1/10/2021,5/16/2021,5/10/2021,Charged Off,6/10/2021,603657,small business,D3, 36 months,Not Verified,126000,100K–149K,0.1213,174.08,0.1531,5000,16,522,Default
510354,FL,INDIVIDUAL,1 year,D,OWN,5/10/2021,1/11/2021,9/10/2021,Charged Off,10/10/2021,658984,major purchase,D1, 36 months,Verified,12996,<50K,0.0813,124.08,0.1459,3600,4,524,Default
216698,IL,INDIVIDUAL,3 years,B,MORTGAGE,1/8/2021,12/8/2021,11/8/2021,Fully Paid,12/8/2021,174214,small business,B5, 36 months,Not Verified,26000,<50K,0.1417,16.25,0.1046,500,28,526,Non Default
1025108,OH,INDIVIDUAL,< 1 year,B,RENT,11/11/2021,9/12/2021,5/12/2021,Charged Off,6/12/2021,1254242,other,B1, 36 months,Source Verified,13200,<50K,0.1582,80.57,0.0991,2500,7,528,Default
994078,VA,INDIVIDUAL,10+ years,B,RENT,10/11/2021,5/16/2021,10/12/2021,Charged Off,11/12/2021,1218276,other,B1, 36 months,Source Verified,32304,<50K,0.0821,48.34,0.0991,1500,14,530,Default
458652,MA,INDIVIDUAL,5 years,B,RENT,11/9/2021,4/16/2021,2/10/2021,Charged Off,3/10/2021,571042,Debt consolidation,B4, 36 months,Not Verified,36000,<50K,0.1727,266.4,0.1218,8000,15,532,Default
725751,IL,INDIVIDUAL,7 years,B,RENT,4/11/2021,11/15/2021,6/11/2021,Charged Off,7/11/2021,921053,Debt consolidation,B2, 36 months,Not Verified,44400,<50K,0.0527,225.88,0.1,7000,8,533,Default
868012,VA,INDIVIDUAL,3 years,F,OWN,9/11/2021,4/12/2021,11/11/2021,Charged Off,12/11/2021,1056855,small business,F5, 60 months,Source Verified,48960,<50K,0.0637,131.87,0.2174,4800,9,536,Default
550309,TX,INDIVIDUAL,6 years,C,MORTGAGE,7/10/2021,8/11/2021,5/11/2021,Charged Off,6/11/2021,709357,medical,C5, 36 months,Not Verified,74000,50K–99K,0.2343,34.53,0.1472,1000,41,537,Default
1029200,CA,INDIVIDUAL,6 years,B,MORTGAGE,11/11/2021,6/12/2021,2/12/2021,Charged Off,3/12/2021,1258554,Debt consolidation,B3, 36 months,Verified,40000,<50K,0.1587,148.85,0.1171,4500,27,538,Default
867618,PA,INDIVIDUAL,2 years,E,RENT,9/11/2021,5/12/2021,12/11/2021,Charged Off,1/11/2022,1081230,Debt consolidation,E4, 60 months,Not Verified,71000,50K–99K,0.0468,104.41,0.1929,4000,11,538,Default
509475,NY,INDIVIDUAL,2 years,D,RENT,4/10/2021,4/16/2021,9/10/2021,Charged Off,10/10/2021,657559,other,D2, 36 months,Verified,39996,<50K,0.1617,173.24,0.1496,5000,14,538,Default
736548,KY,INDIVIDUAL,3 years,C,MORTGAGE,4/11/2021,5/16/2021,8/11/2021,Charged Off,9/11/2021,933508,Debt consolidation,C2, 36 months,Source Verified,36000,<50K,0.2373,180.42,0.1306,5350,28,540,Default
698231,GA,INDIVIDUAL,< 1 year,C,RENT,3/11/2021,9/11/2021,4/11/2021,Charged Off,5/11/2021,889650,other,C1, 36 months,Source Verified,54000,50K–99K,0.1358,234.79,0.1268,7000,21,542,Default
787226,PA,INDIVIDUAL,10+ years,B,MORTGAGE,6/11/2021,3/12/2021,11/11/2021,Charged Off,12/11/2021,990741,Debt consolidation,B5, 36 months,Not Verified,66000,50K–99K,0.1427,99.63,0.1199,3000,30,544,Default
699331,CA,INDIVIDUAL,9 years,C,RENT,3/11/2021,5/16/2021,6/12/2021,Charged Off,7/12/2021,890878,moving,C5, 36 months,Source Verified,50000,50K–99K,0.227,34.27,0.1417,1000,18,549,Default
660438,CA,INDIVIDUAL,10+ years,D,MORTGAGE,1/11/2021,5/16/2021,3/11/2021,Charged Off,4/11/2021,844688,Debt consolidation,D1, 36 months,Verified,55530,50K–99K,0.1299,551.05,0.1454,16000,11,551,Default
825649,KY,INDIVIDUAL,9 years,D,OWN,7/11/2021,5/16/2021,2/12/2021,Charged Off,3/12/2021,1034459,Debt consolidation,D5, 60 months,Not Verified,35000,<50K,0.0593,351.64,0.1749,14000,5,551,Default
520859,CA,INDIVIDUAL,7 years,C,RENT,5/10/2021,1/11/2021,8/10/2021,Charged Off,9/10/2021,673410,vacation,C2, 36 months,Verified,26400,<50K,0.1186,168.74,0.1311,5000,9,552,Default
508931,OR,INDIVIDUAL,10+ years,A,RENT,5/10/2021,5/16/2021,11/10/2021,Charged Off,12/10/2021,656773,other,A3, 36 months,Not Verified,19992,<50K,0.0804,92.82,0.0714,3000,11,556,Default
671516,NY,INDIVIDUAL,2 years,E,RENT,2/11/2021,5/16/2021,11/11/2021,Charged Off,12/11/2021,858457,Debt consolidation,E3, 60 months,Source Verified,54996,50K–99K,0.0762,62.32,0.1714,2500,23,559,Default
1064251,OH,INDIVIDUAL,< 1 year,E,RENT,12/11/2021,2/13/2021,9/12/2021,Charged Off,10/12/2021,1298041,other,E1, 36 months,Source Verified,17000,<50K,0.0459,54.72,0.1864,1500,15,561,Default
839665,CO,INDIVIDUAL,8 years,A,MORTGAGE,8/11/2021,8/12/2021,4/12/2021,Charged Off,5/12/2021,1049839,home improvement,A5, 36 months,Not Verified,54000,50K–99K,0.2073,71.02,0.0849,2250,17,562,Default
596491,TX,INDIVIDUAL,3 years,C,RENT,10/10/2021,3/16/2021,1/11/2021,Charged Off,2/11/2021,765715,other,C2, 60 months,Verified,45000,<50K,0.2181,115.34,0.1361,5000,16,563,Default
1055260,MI,INDIVIDUAL,10+ years,B,MORTGAGE,12/11/2021,10/15/2021,4/12/2021,Charged Off,5/12/2021,1286814,medical,B2, 36 months,Verified,175000,150K–199K,0.1649,114.01,0.1065,3500,54,566,Default
739619,AZ,INDIVIDUAL,2 years,F,RENT,4/11/2021,8/12/2021,3/12/2021,Charged Off,4/12/2021,937211,Debt consolidation,F1, 60 months,Source Verified,37440,<50K,0.0808,51.06,0.1825,2000,8,568,Default
530648,FL,INDIVIDUAL,2 years,E,RENT,6/10/2021,6/11/2021,12/10/2021,Charged Off,1/10/2022,686156,small business,E1, 60 months,Source Verified,22000,<50K,0.09,73.68,0.1645,3000,7,568,Default
745770,NJ,INDIVIDUAL,3 years,C,OWN,5/11/2021,1/12/2021,9/11/2021,Charged Off,10/11/2021,944393,credit card,C2, 36 months,Not Verified,48000,<50K,0.2127,122.15,0.1349,3600,17,571,Default
561392,PA,INDIVIDUAL,10+ years,D,MORTGAGE,8/10/2021,5/16/2021,3/11/2021,Charged Off,4/11/2021,722494,Debt consolidation,D2, 60 months,Not Verified,36000,<50K,0.145,95.61,0.1521,4000,19,571,Default
763723,CA,INDIVIDUAL,10+ years,A,OWN,5/11/2021,2/12/2021,11/11/2021,Charged Off,12/11/2021,964373,other,A3, 36 months,Source Verified,36000,<50K,0.0067,154.37,0.0699,5000,18,572,Default
636187,FL,INDIVIDUAL,10+ years,B,MORTGAGE,12/10/2021,5/16/2021,4/11/2021,Charged Off,5/11/2021,814992,car,B5, 60 months,Source Verified,85000,50K–99K,0.2034,192.83,0.1036,9000,36,576,Default
687338,CA,INDIVIDUAL,4 years,B,MORTGAGE,3/11/2021,5/16/2021,7/11/2021,Charged Off,8/11/2021,877341,credit card,B2, 36 months,Source Verified,73000,50K–99K,0.0702,145.21,0.1,4500,15,578,Default
312505,NY,INDIVIDUAL,7 years,B,MORTGAGE,3/8/2021,5/13/2021,4/11/2021,Fully Paid,5/11/2021,312443,other,B2, 36 months,Not Verified,59000,50K–99K,0.2217,16.08,0.0976,500,26,579,Non Default
211133,VA,INDIVIDUAL,< 1 year,C,RENT,1/8/2021,7/9/2021,7/9/2021,Fully Paid,8/9/2021,210644,other,C3, 36 months,Not Verified,19500,<50K,0.0369,16.47,0.1141,500,15,583,Non Default
420457,GA,INDIVIDUAL,3 years,G,MORTGAGE,6/9/2021,2/10/2021,9/9/2021,Charged Off,10/9/2021,493753,small business,G2, 36 months,Verified,52000,50K–99K,0.2259,183.69,0.1916,5000,25,583,Default
443474,GA,INDIVIDUAL,2 years,C,OWN,12/9/2021,5/16/2021,7/10/2021,Charged Off,8/10/2021,539659,other,C1, 36 months,Not Verified,18000,<50K,0.138,134.54,0.1287,4000,4,584,Default
708328,MD,INDIVIDUAL,< 1 year,E,MORTGAGE,4/11/2021,5/16/2021,2/12/2021,Charged Off,3/12/2021,900809,Debt consolidation,E1, 60 months,Source Verified,55000,50K–99K,0.1364,58.88,0.164,2400,17,587,Default
518434,CO,INDIVIDUAL,10+ years,E,MORTGAGE,5/10/2021,5/16/2021,8/10/2021,Charged Off,9/10/2021,670131,Debt consolidation,E3, 60 months,Verified,118527,100K–149K,0.0438,286.99,0.1719,16000,35,589,Default
425348,WA,INDIVIDUAL,10+ years,C,MORTGAGE,7/9/2021,5/16/2021,12/9/2021,Charged Off,1/9/2022,501640,Debt consolidation,C3, 36 months,Not Verified,51480,50K–99K,0.0669,148.59,0.1316,4400,22,593,Default
413899,CA,INDIVIDUAL,10+ years,B,MORTGAGE,8/9/2021,5/16/2021,11/9/2021,Charged Off,12/9/2021,467666,Debt consolidation,B4, 36 months,Verified,70000,50K–99K,0.1587,198.99,0.1189,6000,45,594,Default
730606,CA,INDIVIDUAL,2 years,E,RENT,4/11/2021,3/12/2021,10/11/2021,Charged Off,11/11/2021,926581,Debt consolidation,E1, 60 months,Verified,50000,50K–99K,0.2026,88.32,0.164,3600,28,594,Default
852134,NV,INDIVIDUAL,2 years,D,RENT,8/11/2021,3/15/2021,10/11/2021,Charged Off,11/11/2021,1064156,credit card,D4, 36 months,Verified,91500,50K–99K,0.1936,266.99,0.1689,7500,22,596,Default
551983,MO,INDIVIDUAL,4 years,D,MORTGAGE,7/10/2021,5/16/2021,2/11/2021,Charged Off,3/11/2021,711309,other,D4, 60 months,Verified,40296,<50K,0.064,97.17,0.1595,4000,8,596,Default
715522,OK,INDIVIDUAL,9 years,E,RENT,3/11/2021,5/16/2021,7/11/2021,Charged Off,8/11/2021,909162,Debt consolidation,E3, 60 months,Source Verified,40300,<50K,0.1694,199.43,0.1714,8000,14,597,Default
516726,VA,INDIVIDUAL,10+ years,C,OWN,5/10/2021,3/11/2021,11/10/2021,Charged Off,12/10/2021,667821,medical,C5, 36 months,Not Verified,18000,<50K,0.078,120,0.1422,3500,19,598,Default
586853,CA,INDIVIDUAL,5 years,B,RENT,9/10/2021,5/16/2021,10/11/2021,Charged Off,11/11/2021,753892,Debt consolidation,B4, 36 months,Not Verified,41652,<50K,0.1613,46.16,0.1149,1400,31,599,Default
520417,PA,INDIVIDUAL,7 years,G,RENT,6/10/2021,11/10/2021,7/10/2021,Charged Off,8/10/2021,672800,Debt consolidation,G2, 60 months,Source Verified,23000,<50K,0.1273,227.72,0.2053,8500,9,605,Default
839042,FL,INDIVIDUAL,6 years,C,RENT,8/11/2021,4/12/2021,11/11/2021,Charged Off,12/11/2021,1049178,home improvement,C1, 60 months,Source Verified,55000,50K–99K,0.0607,68.25,0.1299,3000,21,609,Default
543029,PA,INDIVIDUAL,4 years,B,RENT,7/10/2021,5/11/2021,12/10/2021,Charged Off,1/10/2022,700650,major purchase,B4, 36 months,Not Verified,38400,<50K,0.1669,117.05,0.1149,3550,14,613,Default
345808,NJ,INDIVIDUAL,1 year,C,RENT,5/8/2021,4/16/2021,9/8/2021,Charged Off,10/8/2021,345805,Debt consolidation,C4, 36 months,Not Verified,40000,<50K,0.2385,153.55,0.1197,7500,25,614,Default
822778,UT,INDIVIDUAL,1 year,C,RENT,7/11/2021,7/12/2021,2/12/2021,Charged Off,3/12/2021,1031248,small business,C5, 36 months,Verified,21600,<50K,0.0167,83.47,0.1523,2400,3,614,Default
1043332,NV,INDIVIDUAL,2 years,E,RENT,12/11/2021,9/13/2021,4/13/2021,Charged Off,5/13/2021,1273448,Debt consolidation,E2, 36 months,Not Verified,38000,<50K,0.1554,36.68,0.1903,1000,19,618,Default
604521,NJ,INDIVIDUAL,5 years,D,OWN,11/10/2021,11/11/2021,7/11/2021,Charged Off,8/11/2021,775551,major purchase,D3, 60 months,Source Verified,20400,<50K,0.0947,71.11,0.1483,3000,4,622,Default
777710,AR,INDIVIDUAL,1 year,A,RENT,6/11/2021,4/12/2021,10/11/2021,Charged Off,11/11/2021,980233,other,A2, 36 months,Not Verified,19200,<50K,0.0206,60.84,0.0599,2000,21,622,Default
413990,WA,INDIVIDUAL,3 years,D,RENT,6/9/2021,12/9/2021,7/9/2021,Charged Off,8/9/2021,366324,Debt consolidation,D2, 36 months,Source Verified,52000,50K–99K,0.0688,275.07,0.1442,8000,9,626,Default
401630,NM,INDIVIDUAL,2 years,A,MORTGAGE,5/9/2021,1/11/2021,8/10/2021,Charged Off,9/10/2021,445834,Debt consolidation,A5, 36 months,Verified,57000,50K–99K,0.1667,38.52,0.0963,1200,13,626,Default
586093,UT,INDIVIDUAL,10+ years,C,OWN,9/10/2021,10/11/2021,5/11/2021,Charged Off,6/11/2021,752982,home improvement,C3, 60 months,Source Verified,74400,50K–99K,0.0118,69.78,0.1398,3000,16,627,Default
430098,OH,INDIVIDUAL,< 1 year,C,RENT,7/9/2021,3/11/2021,10/10/2021,Charged Off,11/10/2021,509880,other,C3, 36 months,Not Verified,14400,<50K,0.2133,42.22,0.1316,1250,13,628,Default
123230,MA,INDIVIDUAL,< 1 year,C,OWN,8/7/2021,4/16/2021,3/8/2021,Charged Off,4/8/2021,80353,small business,C5, 36 months,Not Verified,15000,<50K,0.1224,104.76,0.1154,3175,17,628,Default
803572,OR,INDIVIDUAL,10+ years,D,RENT,7/11/2021,8/12/2021,4/12/2021,Charged Off,5/12/2021,1009346,Debt consolidation,D4, 36 months,Not Verified,39000,<50K,0.1052,56.96,0.1689,1600,22,629,Default
559251,HI,INDIVIDUAL,10+ years,B,OWN,8/10/2021,6/11/2021,12/10/2021,Charged Off,1/10/2022,719930,major purchase,B5, 36 months,Verified,22440,<50K,0.2374,157.46,0.1186,4750,11,629,Default
535601,OH,INDIVIDUAL,3 years,C,RENT,6/10/2021,2/11/2021,9/10/2021,Charged Off,10/10/2021,692061,small business,C2, 60 months,Not Verified,36000,<50K,0.0067,161.47,0.1361,7000,3,630,Default
351090,FL,INDIVIDUAL,1 year,B,RENT,7/8/2021,12/9/2021,7/9/2021,Charged Off,8/9/2021,353527,Debt consolidation,B4, 36 months,Verified,35000,<50K,0.1317,48.68,0.1039,1500,5,631,Default
602229,OH,INDIVIDUAL,10+ years,D,MORTGAGE,11/10/2021,9/11/2021,4/11/2021,Charged Off,5/11/2021,772728,home improvement,D2, 36 months,Source Verified,36576,<50K,0.2135,103.21,0.1446,3000,7,635,Default
524545,FL,INDIVIDUAL,8 years,E,RENT,6/10/2021,10/11/2021,5/11/2021,Charged Off,6/11/2021,678704,Debt consolidation,E2, 36 months,Not Verified,39996,<50K,0.1305,53.35,0.1682,1500,5,637,Default
881823,SC,INDIVIDUAL,1 year,D,RENT,10/11/2021,8/12/2021,3/12/2021,Charged Off,4/12/2021,1096974,other,D1, 36 months,Not Verified,32004,<50K,0.1537,120.03,0.1629,3400,13,638,Default
629059,MA,INDIVIDUAL,7 years,B,RENT,12/10/2021,5/12/2021,12/11/2021,Charged Off,1/11/2022,805991,other,B5, 36 months,Source Verified,45000,<50K,0.1816,48.66,0.1036,1500,27,642,Default
509124,IL,INDIVIDUAL,8 years,B,MORTGAGE,4/10/2021,5/16/2021,11/10/2021,Charged Off,12/10/2021,657064,Debt consolidation,B1, 36 months,Not Verified,54996,50K–99K,0.1434,161.06,0.0988,5000,34,643,Default
